"REF_DATE","GEO","DGUID","Estimate","North American Industry Classification System (NAICS)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020-01","Manitoba","2021A000246","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79310984","8.1.331","101859","A","","","0"
"2020-02","Manitoba","2021A000246","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79310984","8.1.331","101629","B","","","0"
"2020-03","Manitoba","2021A000246","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79310984","8.1.331","96743","B","","","0"
"2020-04","Manitoba","2021A000246","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79310984","8.1.331","92801","B","","","0"
"2020-05","Manitoba","2021A000246","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79310984","8.1.331","89509","B","","","0"
"2020-06","Manitoba","2021A000246","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79310984","8.1.331","93024","A","","","0"
"2020-07","Manitoba","2021A000246","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79310984","8.1.331","96408","B","","","0"
"2020-08","Manitoba","2021A000246","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79310984","8.1.331","96464","A","","","0"
"2020-09","Manitoba","2021A000246","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79310984","8.1.331","97041","A","","","0"
"2020-10","Manitoba","2021A000246","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79310984","8.1.331","97767","A","","","0"
"2020-11","Manitoba","2021A000246","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79310984","8.1.331","98201","A","","","0"
"2020-12","Manitoba","2021A000246","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79310984","8.1.331","98240","A","","","0"
"2021-01","Manitoba","2021A000246","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79310984","8.1.331","100660","A","","","0"
"2021-02","Manitoba","2021A000246","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79310984","8.1.331","100178","A","","","0"
"2021-03","Manitoba","2021A000246","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79310984","8.1.331","100448","A","","","0"
"2021-04","Manitoba","2021A000246","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79310984","8.1.331","100131","A","","","0"
"2021-05","Manitoba","2021A000246","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79310984","8.1.331","99919","A","","","0"
"2021-06","Manitoba","2021A000246","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79310984","8.1.331","99124","A","","","0"
"2021-07","Manitoba","2021A000246","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79310984","8.1.331","100392","A","","","0"
"2021-08","Manitoba","2021A000246","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79310984","8.1.331","99706","B","","","0"
"2021-09","Manitoba","2021A000246","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79310984","8.1.331","99303","B","","","0"
"2021-10","Manitoba","2021A000246","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79310984","8.1.331","98210","B","","","0"
"2021-11","Manitoba","2021A000246","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79310984","8.1.331","98281","B","","","0"
"2021-12","Manitoba","2021A000246","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79310984","8.1.331","98894","A","","","0"
"2022-01","Manitoba","2021A000246","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79310984","8.1.331","98853","B","","","0"
"2022-02","Manitoba","2021A000246","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79310984","8.1.331","98545","B","","","0"
"2022-03","Manitoba","2021A000246","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79310984","8.1.331","98399","B","","","0"
"2022-04","Manitoba","2021A000246","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79310984","8.1.331","98102","B","","","0"
"2022-05","Manitoba","2021A000246","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79310984","8.1.331","98440","B","","","0"
"2022-06","Manitoba","2021A000246","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79310984","8.1.331","97802","B","","","0"
"2022-07","Manitoba","2021A000246","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79310984","8.1.331","97979","B","","","0"
"2022-08","Manitoba","2021A000246","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79310984","8.1.331","98562","B","","","0"
"2022-09","Manitoba","2021A000246","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79310984","8.1.331","98007","B","","","0"
"2022-10","Manitoba","2021A000246","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79310984","8.1.331","99622","A","","","0"
"2022-11","Manitoba","2021A000246","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79310984","8.1.331","99829","B","","","0"
"2022-12","Manitoba","2021A000246","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79310984","8.1.331","101240","C","","","0"
"2023-01","Manitoba","2021A000246","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79310984","8.1.331","101323","B","","","0"
"2023-02","Manitoba","2021A000246","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79310984","8.1.331","99696","B","","","0"
"2023-03","Manitoba","2021A000246","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79310984","8.1.331","100201","B","","","0"
"2023-04","Manitoba","2021A000246","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79310984","8.1.331","101915","A","","","0"
"2023-05","Manitoba","2021A000246","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79310984","8.1.331","104295","B","","","0"
"2023-06","Manitoba","2021A000246","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79310984","8.1.331","106181","B","","","0"
"2023-07","Manitoba","2021A000246","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79310984","8.1.331","106059","A","","","0"
"2023-08","Manitoba","2021A000246","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79310984","8.1.331","106570","B","","","0"
"2023-09","Manitoba","2021A000246","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79310984","8.1.331","106525","A","","","0"
"2023-10","Manitoba","2021A000246","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79310984","8.1.331","105949","B","","","0"
"2023-11","Manitoba","2021A000246","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79310984","8.1.331","105403","B","","","0"
"2023-12","Manitoba","2021A000246","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79310984","8.1.331","104527","A","","","0"
"2024-01","Manitoba","2021A000246","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79310984","8.1.331","104556","B","","","0"
"2024-02","Manitoba","2021A000246","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79310984","8.1.331","104003","B","","","0"
"2024-03","Manitoba","2021A000246","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79310984","8.1.331","103975","B","","","0"
"2024-04","Manitoba","2021A000246","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79310984","8.1.331","104263","A","","","0"
"2024-05","Manitoba","2021A000246","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79310984","8.1.331","105591","A","","","0"
"2024-06","Manitoba","2021A000246","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79310984","8.1.331","104289","A","","","0"
"2024-07","Manitoba","2021A000246","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79310984","8.1.331","104966","B","","","0"
"2024-08","Manitoba","2021A000246","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79310984","8.1.331","105901","A","","","0"
"2020-01","Saskatchewan","2021A000247","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311011","9.1.331","69971","A","","","0"
"2020-02","Saskatchewan","2021A000247","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311011","9.1.331","70155","B","","","0"
"2020-03","Saskatchewan","2021A000247","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311011","9.1.331","68419","B","","","0"
"2020-04","Saskatchewan","2021A000247","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311011","9.1.331","62378","B","","","0"
"2020-05","Saskatchewan","2021A000247","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311011","9.1.331","61994","B","","","0"
"2020-06","Saskatchewan","2021A000247","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311011","9.1.331","63634","B","","","0"
"2020-07","Saskatchewan","2021A000247","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311011","9.1.331","65628","B","","","0"
"2020-08","Saskatchewan","2021A000247","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311011","9.1.331","67295","B","","","0"
"2020-09","Saskatchewan","2021A000247","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311011","9.1.331","67718","B","","","0"
"2020-10","Saskatchewan","2021A000247","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311011","9.1.331","68698","A","","","0"
"2020-11","Saskatchewan","2021A000247","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311011","9.1.331","69455","A","","","0"
"2020-12","Saskatchewan","2021A000247","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311011","9.1.331","69149","B","","","0"
"2021-01","Saskatchewan","2021A000247","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311011","9.1.331","69608","B","","","0"
"2021-02","Saskatchewan","2021A000247","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311011","9.1.331","70973","B","","","0"
"2021-03","Saskatchewan","2021A000247","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311011","9.1.331","71060","A","","","0"
"2021-04","Saskatchewan","2021A000247","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311011","9.1.331","72496","A","","","0"
"2021-05","Saskatchewan","2021A000247","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311011","9.1.331","72079","B","","","0"
"2021-06","Saskatchewan","2021A000247","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311011","9.1.331","72216","B","","","0"
"2021-07","Saskatchewan","2021A000247","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311011","9.1.331","72517","B","","","0"
"2021-08","Saskatchewan","2021A000247","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311011","9.1.331","72967","A","","","0"
"2021-09","Saskatchewan","2021A000247","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311011","9.1.331","71487","A","","","0"
"2021-10","Saskatchewan","2021A000247","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311011","9.1.331","72133","A","","","0"
"2021-11","Saskatchewan","2021A000247","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311011","9.1.331","72248","A","","","0"
"2021-12","Saskatchewan","2021A000247","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311011","9.1.331","72416","A","","","0"
"2022-01","Saskatchewan","2021A000247","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311011","9.1.331","72338","B","","","0"
"2022-02","Saskatchewan","2021A000247","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311011","9.1.331","72083","B","","","0"
"2022-03","Saskatchewan","2021A000247","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311011","9.1.331","72395","B","","","0"
"2022-04","Saskatchewan","2021A000247","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311011","9.1.331","72464","B","","","0"
"2022-05","Saskatchewan","2021A000247","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311011","9.1.331","72888","B","","","0"
"2022-06","Saskatchewan","2021A000247","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311011","9.1.331","72264","B","","","0"
"2022-07","Saskatchewan","2021A000247","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311011","9.1.331","72822","B","","","0"
"2022-08","Saskatchewan","2021A000247","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311011","9.1.331","72333","B","","","0"
"2022-09","Saskatchewan","2021A000247","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311011","9.1.331","72761","B","","","0"
"2022-10","Saskatchewan","2021A000247","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311011","9.1.331","73454","B","","","0"
"2022-11","Saskatchewan","2021A000247","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311011","9.1.331","73272","B","","","0"
"2022-12","Saskatchewan","2021A000247","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311011","9.1.331","73260","B","","","0"
"2023-01","Saskatchewan","2021A000247","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311011","9.1.331","72943","B","","","0"
"2023-02","Saskatchewan","2021A000247","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311011","9.1.331","73063","B","","","0"
"2023-03","Saskatchewan","2021A000247","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311011","9.1.331","73020","B","","","0"
"2023-04","Saskatchewan","2021A000247","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311011","9.1.331","73501","B","","","0"
"2023-05","Saskatchewan","2021A000247","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311011","9.1.331","73356","B","","","0"
"2023-06","Saskatchewan","2021A000247","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311011","9.1.331","74052","B","","","0"
"2023-07","Saskatchewan","2021A000247","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311011","9.1.331","73613","B","","","0"
"2023-08","Saskatchewan","2021A000247","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311011","9.1.331","74506","B","","","0"
"2023-09","Saskatchewan","2021A000247","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311011","9.1.331","75293","B","","","0"
"2023-10","Saskatchewan","2021A000247","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311011","9.1.331","75288","B","","","0"
"2023-11","Saskatchewan","2021A000247","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311011","9.1.331","75531","B","","","0"
"2023-12","Saskatchewan","2021A000247","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311011","9.1.331","75677","A","","","0"
"2024-01","Saskatchewan","2021A000247","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311011","9.1.331","76221","B","","","0"
"2024-02","Saskatchewan","2021A000247","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311011","9.1.331","76001","B","","","0"
"2024-03","Saskatchewan","2021A000247","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311011","9.1.331","76820","B","","","0"
"2024-04","Saskatchewan","2021A000247","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311011","9.1.331","77406","B","","","0"
"2024-05","Saskatchewan","2021A000247","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311011","9.1.331","78115","B","","","0"
"2024-06","Saskatchewan","2021A000247","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311011","9.1.331","77086","B","","","0"
"2024-07","Saskatchewan","2021A000247","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311011","9.1.331","78325","B","","","0"
"2024-08","Saskatchewan","2021A000247","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311011","9.1.331","78982","B","","","0"
"2020-01","Alberta","2021A000248","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311038","10.1.331","221614","B","","","0"
"2020-02","Alberta","2021A000248","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311038","10.1.331","222718","B","","","0"
"2020-03","Alberta","2021A000248","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311038","10.1.331","213292","B","","","0"
"2020-04","Alberta","2021A000248","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311038","10.1.331","192537","B","","","0"
"2020-05","Alberta","2021A000248","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311038","10.1.331","186984","B","","","0"
"2020-06","Alberta","2021A000248","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311038","10.1.331","195611","B","","","0"
"2020-07","Alberta","2021A000248","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311038","10.1.331","205992","B","","","0"
"2020-08","Alberta","2021A000248","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311038","10.1.331","207252","B","","","0"
"2020-09","Alberta","2021A000248","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311038","10.1.331","211160","A","","","0"
"2020-10","Alberta","2021A000248","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311038","10.1.331","212779","A","","","0"
"2020-11","Alberta","2021A000248","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311038","10.1.331","213871","A","","","0"
"2020-12","Alberta","2021A000248","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311038","10.1.331","216428","A","","","0"
"2021-01","Alberta","2021A000248","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311038","10.1.331","216605","A","","","0"
"2021-02","Alberta","2021A000248","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311038","10.1.331","218483","A","","","0"
"2021-03","Alberta","2021A000248","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311038","10.1.331","219289","A","","","0"
"2021-04","Alberta","2021A000248","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311038","10.1.331","222962","B","","","0"
"2021-05","Alberta","2021A000248","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311038","10.1.331","219549","A","","","0"
"2021-06","Alberta","2021A000248","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311038","10.1.331","219981","B","","","0"
"2021-07","Alberta","2021A000248","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311038","10.1.331","221002","A","","","0"
"2021-08","Alberta","2021A000248","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311038","10.1.331","222259","A","","","0"
"2021-09","Alberta","2021A000248","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311038","10.1.331","223091","A","","","0"
"2021-10","Alberta","2021A000248","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311038","10.1.331","224561","B","","","0"
"2021-11","Alberta","2021A000248","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311038","10.1.331","223967","B","","","0"
"2021-12","Alberta","2021A000248","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311038","10.1.331","224937","B","","","0"
"2022-01","Alberta","2021A000248","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311038","10.1.331","224796","B","","","0"
"2022-02","Alberta","2021A000248","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311038","10.1.331","227460","B","","","0"
"2022-03","Alberta","2021A000248","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311038","10.1.331","228306","B","","","0"
"2022-04","Alberta","2021A000248","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311038","10.1.331","230099","B","","","0"
"2022-05","Alberta","2021A000248","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311038","10.1.331","230539","B","","","0"
"2022-06","Alberta","2021A000248","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311038","10.1.331","230842","B","","","0"
"2022-07","Alberta","2021A000248","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311038","10.1.331","233767","B","","","0"
"2022-08","Alberta","2021A000248","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311038","10.1.331","233347","B","","","0"
"2022-09","Alberta","2021A000248","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311038","10.1.331","234991","B","","","0"
"2022-10","Alberta","2021A000248","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311038","10.1.331","236817","B","","","0"
"2022-11","Alberta","2021A000248","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311038","10.1.331","238033","B","","","0"
"2022-12","Alberta","2021A000248","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311038","10.1.331","236562","B","","","0"
"2023-01","Alberta","2021A000248","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311038","10.1.331","242204","B","","","0"
"2023-02","Alberta","2021A000248","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311038","10.1.331","244107","B","","","0"
"2023-03","Alberta","2021A000248","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311038","10.1.331","245281","A","","","0"
"2023-04","Alberta","2021A000248","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311038","10.1.331","246286","A","","","0"
"2023-05","Alberta","2021A000248","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311038","10.1.331","247718","A","","","0"
"2023-06","Alberta","2021A000248","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311038","10.1.331","249734","A","","","0"
"2023-07","Alberta","2021A000248","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311038","10.1.331","251515","B","","","0"
"2023-08","Alberta","2021A000248","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311038","10.1.331","252044","B","","","0"
"2023-09","Alberta","2021A000248","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311038","10.1.331","253255","B","","","0"
"2023-10","Alberta","2021A000248","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311038","10.1.331","255720","B","","","0"
"2023-11","Alberta","2021A000248","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311038","10.1.331","257463","B","","","0"
"2023-12","Alberta","2021A000248","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311038","10.1.331","256927","A","","","0"
"2024-01","Alberta","2021A000248","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311038","10.1.331","257334","A","","","0"
"2024-02","Alberta","2021A000248","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311038","10.1.331","257971","A","","","0"
"2024-03","Alberta","2021A000248","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311038","10.1.331","259663","A","","","0"
"2024-04","Alberta","2021A000248","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311038","10.1.331","259948","A","","","0"
"2024-05","Alberta","2021A000248","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311038","10.1.331","261753","B","","","0"
"2024-06","Alberta","2021A000248","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311038","10.1.331","261565","B","","","0"
"2024-07","Alberta","2021A000248","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311038","10.1.331","263546","B","","","0"
"2024-08","Alberta","2021A000248","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311038","10.1.331","265119","B","","","0"
"2020-01","British Columbia","2021A000259","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311065","11.1.331","289888","A","","","0"
"2020-02","British Columbia","2021A000259","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311065","11.1.331","290059","B","","","0"
"2020-03","British Columbia","2021A000259","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311065","11.1.331","282823","A","","","0"
"2020-04","British Columbia","2021A000259","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311065","11.1.331","255313","B","","","0"
"2020-05","British Columbia","2021A000259","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311065","11.1.331","252283","A","","","0"
"2020-06","British Columbia","2021A000259","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311065","11.1.331","264919","A","","","0"
"2020-07","British Columbia","2021A000259","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311065","11.1.331","281223","B","","","0"
"2020-08","British Columbia","2021A000259","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311065","11.1.331","285440","A","","","0"
"2020-09","British Columbia","2021A000259","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311065","11.1.331","288556","A","","","0"
"2020-10","British Columbia","2021A000259","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311065","11.1.331","293171","A","","","0"
"2020-11","British Columbia","2021A000259","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311065","11.1.331","296003","A","","","0"
"2020-12","British Columbia","2021A000259","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311065","11.1.331","297842","A","","","0"
"2021-01","British Columbia","2021A000259","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311065","11.1.331","294625","A","","","0"
"2021-02","British Columbia","2021A000259","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311065","11.1.331","295860","B","","","0"
"2021-03","British Columbia","2021A000259","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311065","11.1.331","298029","A","","","0"
"2021-04","British Columbia","2021A000259","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311065","11.1.331","300951","A","","","0"
"2021-05","British Columbia","2021A000259","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311065","11.1.331","303304","B","","","0"
"2021-06","British Columbia","2021A000259","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311065","11.1.331","303539","B","","","0"
"2021-07","British Columbia","2021A000259","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311065","11.1.331","304821","B","","","0"
"2021-08","British Columbia","2021A000259","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311065","11.1.331","305896","B","","","0"
"2021-09","British Columbia","2021A000259","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311065","11.1.331","304513","A","","","0"
"2021-10","British Columbia","2021A000259","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311065","11.1.331","305663","A","","","0"
"2021-11","British Columbia","2021A000259","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311065","11.1.331","305364","B","","","0"
"2021-12","British Columbia","2021A000259","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311065","11.1.331","306438","B","","","0"
"2022-01","British Columbia","2021A000259","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311065","11.1.331","307513","B","","","0"
"2022-02","British Columbia","2021A000259","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311065","11.1.331","310648","B","","","0"
"2022-03","British Columbia","2021A000259","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311065","11.1.331","310707","B","","","0"
"2022-04","British Columbia","2021A000259","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311065","11.1.331","311093","B","","","0"
"2022-05","British Columbia","2021A000259","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311065","11.1.331","312811","B","","","0"
"2022-06","British Columbia","2021A000259","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311065","11.1.331","313341","B","","","0"
"2022-07","British Columbia","2021A000259","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311065","11.1.331","314403","B","","","0"
"2022-08","British Columbia","2021A000259","Employment for all employees","Health care and social assistance [62]","Persons","249","units","0","v79311065","11.1.331","315427","B","","","0"
